id,idn,sim
1413944,1193923,0.8730159
4501407,1972816,0.87341774
1469939,1393258,0.87341774
3605678,3551261,0.87341774
3989890,1938403,0.87341774
3911931,1919199,0.87356323
3459225,2892531,0.8736842
4237230,4233029,0.8736842
5391645,5381605,0.8738739
4080476,644394,0.8741722
914304,529316,0.8742138
2629381,12713,0.875
5333618,1193166,0.875
6022309,1396497,0.875
2469920,12847,0.875
1695693,475930,0.875
4083870,1470409,0.875
2301476,661091,0.875
4261366,411252,0.875
3455007,1195163,0.875
1859157,1099150,0.875
2588438,1471425,0.875
1548912,39889,0.875
1726328,1682862,0.875
3924686,2163302,0.875
4412816,4183520,0.875
2673533,2657465,0.875
4673732,2584213,0.875
6020974,3538660,0.875
5706040,3285632,0.875
5859425,4326047,0.875
5873339,3871971,0.875
6298433,6230628,0.875
6931257,6658997,0.875
2499009,1480257,0.875
6815652,6716499,0.875
7007664,6107146,0.875
7063328,6527210,0.875
5191982,5108511,0.875
1589089,5415,0.875
1190320,652398,0.875
105687,28392,0.875
5596877,5079371,0.8757764
7021111,7014622,0.87586206
1006843,886882,0.8761905
2231877,1980932,0.87636364
9690,6543,0.8764045
5151548,12823,0.8765432
1474434,64237,0.8766756
786335,10042,0.8767123
610152,578472,0.8767123
3811686,3213755,0.8767123
2523423,2367191,0.8767123
5030233,4869426,0.8767123
3024117,962756,0.8769231
4591226,194488,0.8770492
4585061,4326397,0.8771499
3710386,3307271,0.877193
5841604,5837093,0.87725633
1466729,1284284,0.8773585
6114922,5940564,0.8773585
4241915,3358271,0.877451
576945,575459,0.877551
660667,528739,0.877551
5191810,5079371,0.877551
1086306,1080982,0.877551
187703,100281,0.877551
2401097,2310692,0.8779343
5614772,5568073,0.8779343
1582461,12686,0.8780488
5012142,1505185,0.8780488
1469952,164,0.8780488
1565774,1466250,0.8780488
6222063,6163341,0.8780488
4786698,4594270,0.8780488
6641965,6204285,0.8780488
1482845,1173405,0.8780488
492701,41042,0.8780488
176480,175248,0.8780488
5506329,3836565,0.878125
4246416,2197585,0.8787879
5333174,2542125,0.8787879
4994096,4701967,0.8787879
5678927,5031895,0.87906975
5615634,5611716,0.8791209
2304936,1901945,0.8791946
3010124,9714,0.87931037
6373960,3706278,0.87931037
6756578,5040,0.87931037
5130672,5011353,0.87931037
5314706,5011353,0.87931037
1167372,987229,0.8795181
4261330,4084837,0.8795181
293055,73151,0.8795181
2711838,2360273,0.8796296
2816780,6427,0.88
1079781,983323,0.88
3933625,2748473,0.88
1906044,1905776,0.88
5568422,5381707,0.88
6244014,6096267,0.88
6472934,4537658,0.8802817
1268314,991302,0.8803419
6217172,5991607,0.8803419
4388841,3679626,0.8804348
7026846,6917149,0.8804348
2803702,2716730,0.880597
504806,311032,0.88073397
4550342,3706703,0.88073397
7072416,3014752,0.88095236
4273139,3652728,0.88095236
2830204,2812461,0.88095236
9612,1160,0.88095236
3315302,406775,0.8811881
5350082,2201008,0.8811881
2992356,662727,0.8811881
3294628,1466416,0.88135594
3517482,3472286,0.88135594
5977916,5130672,0.88135594
5977916,5314706,0.88135594
6619080,6243989,0.88135594
6409614,6284499,0.88148147
6748662,6549570,0.88148147
2052814,1358677,0.88150287
6220581,5757985,0.8815789
6513260,4524718,0.8815789
5079242,4673725,0.8815789
3413555,1584226,0.8816326
785161,423169,0.8817204
6654199,4653299,0.8817204
4781062,4393345,0.8817204
5513211,5488452,0.8817204
6832710,4971183,0.88188976
6299534,5517007,0.8819444
1451928,12736,0.8819444
1094609,583154,0.88235295
1299616,1144596,0.88235295
2053251,1772875,0.88235295
5301981,2716686,0.88235295
2576085,1964789,0.88235295
3049899,2596250,0.88235295
2738796,2391572,0.88235295
5062745,3370646,0.88235295
5479142,5430552,0.88235295
6778153,6712288,0.88235295
6553951,6544701,0.88235295
76464,1054,0.88235295
2217697,12747,0.88235295
24855,6459,0.88235295
3395745,2078726,0.8827586
623916,381296,0.8828829
5253402,4404111,0.88297874
6762119,5231175,0.8831169
321242,268872,0.88324875
187667,171064,0.88324875
7112197,6531687,0.8833333
1695693,372123,0.8833333
4917110,4149244,0.88340807
6947754,3644552,0.88372093
2817325,1695475,0.88372093
5408879,5139998,0.88372093
5298028,410614,0.88372093
30220,588,0.88372093
6436954,5966186,0.88387096
820578,389890,0.8839286
4223624,807637,0.884058
690408,677004,0.8842105
5253402,5240657,0.8842105
5838419,5461920,0.88429755
4161967,3854741,0.88429755
2001282,1738916,0.88461536
5996066,4702469,0.88461536
6340524,5674039,0.88461536
6248188,5650839,0.88461536
5418,1362,0.88461536
4777250,4136302,0.885
1214505,1200602,0.88505745
3242918,1233592,0.88509315
4643346,2816787,0.88535035
3759515,3587878,0.8854167
6415375,6151726,0.8854167
5935131,5403943,0.8854962
6627873,6614999,0.88559324
4661881,4496290,0.8857143
4327019,4281183,0.88596493
3605453,3463197,0.886076
7061877,7031139,0.886076
7076096,6202881,0.88617885
2069724,1200787,0.8863636
2304992,1709482,0.8863636
1495900,1378094,0.8863636
2817325,2611042,0.8863636
6284499,3346259,0.8863636
5404567,5362874,0.8863636
6695763,6527152,0.8863636
3876903,3384211,0.88659793
2276220,2075035,0.8867925
5301158,4924674,0.8869048
6461462,820578,0.8869565
1194280,1086055,0.8869565
1366637,1194899,0.88709676
611486,521641,0.8873239
5125923,4869183,0.8873239
5593046,5561902,0.8873239
6563311,6313052,0.8873239
5292742,4381276,0.8875
5517616,4961272,0.8875
225333,16254,0.8877551
1202884,1197749,0.88785046
1408425,1284284,0.88785046
6514301,6151843,0.8879552
6195237,6027518,0.8881119
1462029,1376700,0.88819873
1004234,6483,0.8888889
2618102,283,0.8888889
1548458,571118,0.8888889
3502571,1064315,0.8888889
3610574,2057889,0.8888889
1285295,1202878,0.8888889
4308699,3095825,0.8888889
6931419,4237550,0.8888889
3645222,3542857,0.8888889
6632215,3140386,0.8888889
2861743,2762151,0.8888889
5391264,5381606,0.8888889
6571563,5814838,0.8888889
6216124,4653125,0.8888889
4910573,4483779,0.8888889
5296808,4060094,0.8888889
6641736,5499529,0.8888889
6316421,6305479,0.8888889
6930673,6712039,0.8888889
1435878,10186,0.8888889
289034,44742,0.8893805
4170547,3666219,0.8897959
6409102,1928616,0.8898305
3732783,1876066,0.88990825
95644,80620,0.88990825
5499163,5492846,0.89
4887401,4701967,0.89
3320001,1179,0.8901099
5277319,2690674,0.8902439
7014809,3311028,0.8902439
6168945,5196403,0.8902439
5236140,5207320,0.89032257
3333881,2761124,0.89041096
1201416,1194899,0.890625
2181304,739598,0.890625
2299330,1763754,0.890625
3923508,2817885,0.890625
3538075,2952009,0.890625
5596881,5461855,0.890625
1597752,1195006,0.8909091
5218884,4863222,0.8909091
5490702,3042871,0.8909091
4366394,3600943,0.8909091
7094991,4206569,0.8909091
2171306,1682127,0.8910506
6061560,4430184,0.8910891
1901945,1721226,0.89115644
1393273,602449,0.8913044
5824229,1310520,0.8913044
6235264,5790595,0.8913044
5895347,5794946,0.8913044
6620540,5298028,0.8913044
171419,9670,0.8914729
1531958,1202833,0.8915663
5314557,1790,0.8915663
1753849,627918,0.89180326
2629386,12699,0.8918919
2652541,676762,0.8918919
1682775,1412802,0.8918919
3399618,3256881,0.8918919
3715553,2861454,0.8918919
4493131,4376540,0.8918919
5494787,5287638,0.8918919
6935373,4270381,0.89204544
6851580,6229783,0.8920863
3833374,969813,0.89215684
2410009,2320022,0.89224136
6169159,389007,0.8923077
6498838,6283524,0.8924731
7018982,1408815,0.8924731
4764080,386289,0.892562
80346,44878,0.892562
4286597,4243182,0.89261746
5991182,39889,0.89285713
3502852,3038911,0.89285713
2913305,2732030,0.89285713
5511046,5499241,0.89285713
5872392,5692128,0.89285713
5500287,4080005,0.89285713
6548549,6478142,0.89285713
6704259,6557584,0.89285713
6461462,389890,0.89285713
394497,10052,0.89312977
1200004,1072740,0.89320385
6851973,6385903,0.89320385
4660912,1905761,0.89344263
1568406,5164,0.89349115
3658141,3438312,0.8935185
1968400,876988,0.89361703
583069,471400,0.89361703
6873400,1834039,0.89361703
1843367,265,0.89361703
6498833,6389222,0.89361703
5625405,5584627,0.89375
5227223,9875,0.8939394
6762119,4175905,0.89403975
5292239,1195454,0.8940887
7012226,6791647,0.89411765
5079373,4942012,0.8942731
6601911,6432723,0.8943089
6408089,5426311,0.89447236
5061749,4886707,0.8944954
3455398,5340,0.8947368
3159165,6585,0.8947368
1600951,9714,0.8947368
4888044,3319296,0.8947368
6918821,2311380,0.8947368
4350077,4327019,0.8947368
3972298,3970768,0.8947368
3829341,3028327,0.8947368
5969485,4376140,0.8947368
4429528,4097307,0.8947368
6186305,6160332,0.8947368
6323938,6141775,0.8947368
275,79,0.8947368
1430934,1328640,0.8948949
3293507,3059442,0.8951049
1482743,1438872,0.89534885
3323724,2862388,0.89534885
2537108,2190419,0.8956044
5891189,5070921,0.8956044
2368783,1968454,0.8958333
578821,576945,0.8958333
3341156,3210147,0.8958333
5187980,5079042,0.8958333
1665440,1377869,0.896
2862500,1776515,0.896
134737,81608,0.8961039
1557162,1250296,0.8961039
1409429,1379207,0.8961039
3937937,2816807,0.8961039
1847042,1056047,0.8961039
2804799,2100793,0.8962264
3303385,2905182,0.8962264
3302155,3249917,0.89634144
4425466,383095,0.8965517
4079565,1377877,0.8965517
1089530,1079734,0.8965517
6216122,6213366,0.8965517
5314706,5130672,0.8965517
5499318,1334,0.8965517
5678925,5439267,0.8967972
1868017,1784884,0.8968254
6330206,6324928,0.8969072
6102909,6100574,0.8969697
1645296,1582458,0.89719623
5342014,4389902,0.89719623
1197529,1077191,0.8974359
4136053,17026,0.8974359
887110,797897,0.8974359
3123702,1200037,0.8974359
4375225,3920307,0.8974359
7066751,6423797,0.8974359
6649806,6145208,0.8974359
3680148,3459404,0.89772725
7085826,6927548,0.89772725
7293,6504,0.8978102
7046551,2708290,0.8978102
578821,575459,0.8979592
3350781,1095009,0.8979592
1358490,187703,0.8979592
1358490,96119,0.8979592
2908829,1153771,0.8979592
5660882,1267691,0.8979592
3215023,1557086,0.8979592
4847755,4625879,0.8979592
5912689,5499163,0.8979592
6949254,5001948,0.8979592
4317235,4290860,0.8980213
7030152,6966459,0.8980392
372123,309002,0.89830506
1726247,1699114,0.89830506
6944298,5398961,0.89830506
6864297,6548917,0.89830506
1026375,717,0.89830506
397888,372123,0.89830506
2953979,2100194,0.8984127
3018975,1678179,0.89855075
1240436,1197945,0.8986486
5678910,5478285,0.8986486
899403,869881,0.8988764
1963643,1781760,0.8989899
3560178,1125055,0.89908254
680858,218317,0.89915967
2625694,260126,0.89915967
1644967,109232,0.8992248
6478184,5999124,0.8994709
